track_id,track_name,artist_name,album_name,year,popularity,danceability,energy,acousticness,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,time_signature,duration_min,popularity_group
3yD8uL3fJzQl74yfqilIIc,Twilight - Classic BUDDY Mix,ATEEZ,TREASURE EP. EXTRA: Shift The Map,2019,37,0.702,0.642,0.8,0.0,0.364,-4.586,0.0286,109.962,0.44,11.0,1.0,4.0,3.72955,인기곡
50UdhHFD44KxI7KxyuwxD9,Illusion - Chillin' with BUDDY Mix,ATEEZ,TREASURE EP. EXTRA: Shift The Map,2019,36,0.674,0.884,0.0351,0.0,0.256,-3.869,0.0394,140.004,0.563,11.0,0.0,4.0,3.5911166666666667,인기곡
4ipCNXuuajObGmHo1FNfM7,Utopia - Japanese Ver.,ATEEZ,TREASURE EP. EXTRA: Shift The Map,2019,37,0.636,0.728,0.00958,0.0,0.307,-4.243,0.0334,115.999,0.544,1.0,0.0,4.0,3.9793333333333334,인기곡
07Tae4TZyY2McuoWEzG5IJ,"Hearts Awakened, Live Alive - Expression Revisited",ATEEZ,TREASURE EP. EXTRA: Shift The Map,2019,40,0.725,0.715,7.18e-05,0.806,0.0815,-7.236,0.122,159.982,0.51,2.0,0.0,4.0,0.5208833333333334,인기곡
178BwxzvYbZze3eF7hAMYs,Wave - Ollounder's Bold Dynamics Mix,ATEEZ,TREASURE EP. EXTRA: Shift The Map,2019,36,0.648,0.924,0.041,0.000243,0.128,-3.906,0.0698,99.958,0.385,1.0,1.0,4.0,2.764883333333333,인기곡
6mVyQLUKv1VGuzzZXaQzzq,Aurora - Japanese Ver.,ATEEZ,TREASURE EP. EXTRA: Shift The Map,2019,36,0.659,0.772,0.0563,0.0,0.0811,-3.868,0.0283,94.985,0.44,5.0,0.0,4.0,3.478666666666667,인기곡
2IXTCvoqz9jGzWKn4RgYyJ,Utopia - Japanese Ver.,ATEEZ,Utopia (Japanese Ver.),2019,35,0.636,0.728,0.00958,0.0,0.307,-4.243,0.0334,115.999,0.544,1.0,0.0,4.0,3.9793333333333334,인기곡
2hMmZxXakE4VbT768cAYvD,End of The Beginning,ATEEZ,TREASURE EP.FIN : All To Action,2019,11,0.19,0.577,0.717,0.189,0.537,-9.246,0.0386,99.271,0.29,5.0,1.0,4.0,0.49555,비인기곡
5Jl2i6LR3Socm4TYqRzZw3,Pirate King,ATEEZ,TREASURE EP.1 : All to Zero,2018,60,0.507,0.946,0.0427,3.54e-06,0.344,-3.845,0.124,173.004,0.494,3.0,0.0,4.0,3.2665,인기곡
0SDUepNAC5xZPkIEb6Kpce,Treasure,ATEEZ,TREASURE EP.1 : All to Zero,2018,53,0.657,0.866,0.0827,0.0,0.081,-3.464,0.0704,133.966,0.654,6.0,0.0,4.0,3.6807666666666665,인기곡
5s5TNGxkKh3FufBOdGsIlM,Twilight,ATEEZ,TREASURE EP.1 : All to Zero,2018,49,0.718,0.871,0.102,0.0,0.313,-4.503,0.0585,109.95,0.503,4.0,1.0,4.0,3.7489666666666666,인기곡
2vrasrfR6mxxjcD5v5BuRT,Stay,ATEEZ,TREASURE EP.1 : All to Zero,2018,47,0.713,0.911,0.112,0.0,0.0712,-3.911,0.0688,109.986,0.874,6.0,1.0,4.0,3.3167833333333334,인기곡
7nm5N2yWWlDp3R9wPSGmj8,My Way,ATEEZ,TREASURE EP.1 : All to Zero,2018,47,0.592,0.797,0.113,0.0,0.484,-4.781,0.092,156.178,0.465,0.0,1.0,4.0,3.8038,인기곡
2oo6troH6rr5BhAOxqbpGi,Intro : Long Journey,ATEEZ,TREASURE EP.1 : All to Zero,2018,39,0.271,0.724,0.823,0.00291,0.426,-8.665,0.119,118.082,0.619,3.0,0.0,4.0,1.61325,인기곡
0Tq7v8YAmwdnAYBwyR1pZ4,"Earth, Wind & Fire",BOYNEXTDOOR,HOW?,2024,63,0.664,0.888,0.0208,0.0,0.0623,-3.277,0.0902,153.089,0.617,11.0,0.0,4.0,2.984,인기곡
54wqX30KnwGZdLmi8r0Wgo,OUR,BOYNEXTDOOR,HOW?,2024,60,0.775,0.828,0.329,3.12e-05,0.379,-4.35,0.054,152.004,0.927,8.0,1.0,4.0,2.604,인기곡
7x9s9KVpMOrQ2z2fzOGo8z,So let's go see the stars,BOYNEXTDOOR,HOW?,2024,59,0.652,0.92,0.00425,0.0,0.145,-3.91,0.0471,142.024,0.618,5.0,1.0,4.0,3.378216666666667,인기곡
1w1kvWFdm3u0GgkG9VSFGH,Amnesia,BOYNEXTDOOR,HOW?,2024,58,0.79,0.758,0.251,0.0,0.227,-6.479,0.0587,79.995,0.717,5.0,0.0,4.0,2.83555,인기곡
4gHBVNtx6Kh5F97GoIg0fq,Dear. My Darling,BOYNEXTDOOR,HOW?,2024,58,0.651,0.558,0.67,0.0,0.422,-5.928,0.0261,98.979,0.345,3.0,1.0,3.0,1.6717833333333334,인기곡
7rXUWfUAaOmPNHS7cwfTL2,l i f e i s c o o l,BOYNEXTDOOR,HOW?,2024,58,0.737,0.686,0.179,0.0,0.0855,-5.554,0.0862,93.024,0.498,0.0,1.0,4.0,3.3162166666666666,인기곡
7sEkQPK4bxBum9CoAp5Onl,"Earth, Wind & Fire (English Ver.)",BOYNEXTDOOR,HOW?,2024,56,0.652,0.913,0.0141,0.0,0.0623,-3.331,0.0705,153.098,0.528,11.0,0.0,4.0,2.984,인기곡
7twsZBhfSJFeaDp2rFHP1d,One and Only,BOYNEXTDOOR,WHO!,2023,66,0.864,0.828,0.0335,8.39e-05,0.0789,-1.827,0.0676,99.99,0.83,1.0,1.0,4.0,2.7997833333333335,인기곡
5TNMJ6Csb2NgSohuz76XJT,But Sometimes,BOYNEXTDOOR,WHY..,2023,66,0.797,0.858,0.0363,0.0,0.378,-3.678,0.0875,97.058,0.684,11.0,0.0,4.0,2.91845,인기곡
3cJgwAm8FRkgjRIGatdRct,But I Like You,BOYNEXTDOOR,WHO!,2023,65,0.823,0.812,0.0279,0.0,0.0677,-2.504,0.0595,100.026,0.827,3.0,1.0,4.0,2.29,인기곡
0mJohf6KCgFeCWbMBAS8RL,Serenade,BOYNEXTDOOR,WHO!,2023,64,0.795,0.924,0.0368,0.0,0.13,-2.114,0.0663,136.042,0.869,2.0,1.0,4.0,3.0593333333333335,인기곡
2EcUNCoMNUqqF6v81loNNk,Crying,BOYNEXTDOOR,WHY..,2023,60,0.823,0.701,0.375,2.02e-05,0.351,-3.651,0.175,93.045,0.454,8.0,1.0,4.0,3.0577833333333335,인기곡
76WmEfvmMXKBvfAkb41fut,ABCDLOVE,BOYNEXTDOOR,WHY..,2023,58,0.745,0.594,0.0931,2.93e-06,0.634,-4.85,0.25,179.847,0.628,9.0,1.0,4.0,2.63155,인기곡
3ckM6eeEiOc0iON56lKfDv,Fadeaway,BOYNEXTDOOR,"Fadeaway (From ""GARBAGE TIME"")",2023,55,0.478,0.931,0.0445,0.0,0.102,-3.367,0.16,172.083,0.707,1.0,1.0,4.0,2.8786666666666667,인기곡
1SGHPuia3S8AROG5EE1A2S,Serenade,BOYNEXTDOOR,WHY..,2023,50,0.795,0.924,0.0368,0.0,0.13,-2.114,0.0663,136.042,0.869,2.0,1.0,4.0,3.0593333333333335,인기곡
0XPkHALe0ZcUP8BSg55vX8,But I Like You,BOYNEXTDOOR,WHY..,2023,50,0.823,0.812,0.0279,0.0,0.0677,-2.504,0.0595,100.026,0.827,3.0,1.0,4.0,2.29,인기곡
50mLOs7G5WD7NGUZtOwNlz,One and Only,BOYNEXTDOOR,WHY..,2023,50,0.864,0.828,0.0335,8.39e-05,0.0789,-1.827,0.0676,99.99,0.83,1.0,1.0,4.0,2.7997833333333335,인기곡
38HbimAJMH5bU5RExmhLXF,Fadeaway - Inst.,BOYNEXTDOOR,"Fadeaway (From ""GARBAGE TIME"")",2023,43,0.488,0.912,0.000313,0.918,0.118,-5.959,0.0654,172.03,0.808,1.0,1.0,4.0,2.8788833333333335,인기곡
1rlGqvx8z8CTXDNUgtSUre,LOW HP,BOYNEXTDOOR,LOVE STREET,2022,0,0.563,0.804,0.0154,0.0,0.206,-6.015,0.0378,91.076,0.118,1.0,0.0,4.0,1.7582666666666666,비인기곡
1kj4ZPjgeDn3IBLT5brtJs,ТИТАНИК,BOYNEXTDOOR,ТИТАНИК,2022,0,0.585,0.959,0.279,0.0,0.15,-3.475,0.0874,169.935,0.514,11.0,0.0,4.0,2.4470666666666667,비인기곡
4mbV3PZhFue2TPu6igrC46,ЭЛИКСИР,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.594,0.751,0.0161,0.0,0.264,-6.503,0.0798,161.019,0.439,9.0,1.0,4.0,2.0372666666666666,비인기곡
52Q9PtQ6XJxMVNiw8McFsE,OOS INTERLUDE,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.647,0.53,0.0113,0.932,0.158,-8.92,0.0334,120.001,0.0516,8.0,1.0,4.0,3.1979166666666665,비인기곡
0mlSeOFVM3EVJHe18K9lIL,HEДОСТУПЕН НОМЕР,BOYNEXTDOOR,LOVE STREET,2022,0,0.556,0.891,0.192,0.0,0.0833,-3.133,0.0674,152.852,0.63,11.0,1.0,4.0,2.9281,비인기곡
2FVr6r3le8lyiCoNdeC7GH,АЛКОГОЛИК,"BOYNEXTDOOR, gluemee",OUTOFSIGHT,2022,0,0.885,0.771,0.138,0.0,0.0917,-4.517,0.529,150.036,0.511,5.0,1.0,4.0,2.813283333333333,비인기곡
6WuwVwzh2EoqOyH14ExcEF,КЛЕЙ,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.665,0.743,0.192,0.0,0.113,-6.238,0.0464,148.125,0.392,0.0,0.0,4.0,2.2702666666666667,비인기곡
4cKpS5QdFsKbRfbI22vjEI,ХОЛОД,BOYNEXTDOOR,LOVE STREET,2022,0,0.772,0.554,0.172,0.0,0.157,-5.503,0.0336,116.017,0.207,0.0,1.0,4.0,2.2758666666666665,비인기곡
4yuABODc9bnbtdkMUz3our,SHARINGAN,BOYNEXTDOOR,LOVE STREET,2022,0,0.481,0.77,0.0913,0.0,0.264,-5.115,0.035,124.044,0.45,11.0,1.0,4.0,2.0645166666666666,비인기곡
1h2SRaqIgEPOM6Nk6Rh7oG,ДОЖДЬ,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.787,0.9,0.107,0.0,0.0797,-3.735,0.0314,124.051,0.521,6.0,0.0,4.0,2.5967666666666664,비인기곡
4OGp04XCgmuvDREQA2uWM8,BCE ЕЩЕ МОЛОДОЙ,BOYNEXTDOOR,LOVE STREET,2022,0,0.663,0.595,0.0609,0.0,0.126,-6.39,0.0491,97.999,0.191,6.0,0.0,4.0,1.63265,비인기곡
60dNAoVLTR3mGp9A9Kah23,БРИЛЛИАНТ,"BOYNEXTDOOR, LALE",БРИЛЛИАНТ,2022,0,0.46,0.924,0.00933,1.99e-06,0.137,-3.69,0.0518,174.91,0.203,1.0,0.0,4.0,2.971433333333333,비인기곡
2VuJAkig2zTyHBeyJqPuxP,КИНО FREESTYLE,"BOYNEXTDOOR, gluemee",OUTOFSIGHT,2022,0,0.825,0.744,0.43,1.35e-06,0.0874,-6.339,0.208,165.022,0.454,10.0,1.0,4.0,1.3090833333333334,비인기곡
2qPbc0Ava4n8cJLGvv6nER,ТИТАНИК,BOYNEXTDOOR,LOVE STREET,2022,0,0.585,0.959,0.279,0.0,0.15,-3.475,0.0874,169.935,0.514,11.0,0.0,4.0,2.4470666666666667,비인기곡
4nO7W62ZBnltNdH0FJJJSC,ВРЕМЯ БУХАТЬ,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.843,0.652,0.0132,0.000829,0.118,-5.708,0.146,89.931,0.391,8.0,1.0,4.0,2.2,비인기곡
2H7Hw9kO9hWHJTvja2NdOF,KONOHAGAKURE,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.843,0.715,0.0349,3.22e-06,0.116,-6.399,0.139,89.953,0.44,1.0,1.0,4.0,1.4666666666666666,비인기곡
7FxRLoqzWL46W3mWxAisey,GENJUTSU,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.72,0.745,0.0246,0.0,0.135,-5.492,0.0336,120.061,0.209,2.0,1.0,4.0,2.4,비인기곡
51oF8lHAhKC1FCrxWWTllA,БРИЛЛИАНТ,"BOYNEXTDOOR, LALE",LOVE STREET,2022,0,0.46,0.924,0.00933,1.99e-06,0.137,-3.69,0.0518,174.91,0.203,1.0,0.0,4.0,2.971433333333333,비인기곡
5e5SrUVPmKUay9HHYu3JfN,HE СКУЧАЙ,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.708,0.676,0.405,0.0,0.175,-6.088,0.0651,79.997,0.274,7.0,1.0,4.0,3.8625,비인기곡
3M4uNuJPglzESuw158rXkF,"HE ПРОЩАЕМСЯ, HE ОБНЯЛ",BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.779,0.863,0.0347,0.0,0.19,-2.621,0.334,90.033,0.429,9.0,1.0,4.0,2.133166666666667,비인기곡
2ae9BzgLXSqTElfzE4MzOJ,OUTOFSIGHT INTRO,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.799,0.701,0.273,0.000318,0.693,-5.998,0.11,120.079,0.468,7.0,0.0,4.0,1.0,비인기곡
3rrkhNl7pe3g99Zpjl0XUR,SLOW MO,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.66,0.802,0.059,0.135,0.495,-5.472,0.0761,149.913,0.665,9.0,1.0,4.0,1.92,비인기곡
5D3ZBN6gdULCJaS1yr1wWB,Я ПЬЯНЫЙ,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.657,0.786,0.00129,0.0,0.243,-2.854,0.0446,139.945,0.575,0.0,1.0,4.0,2.1714333333333333,비인기곡
60PY554A7wyloTsMUeQGvX,Я ХОЧУ ЕЩЕ,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.665,0.793,0.00142,0.0,0.213,-3.874,0.034,120.042,0.357,7.0,1.0,4.0,2.4,비인기곡
1HNy5KULXfQXA5Z99gEAb1,LOVE STREET,BOYNEXTDOOR,LOVE STREET,2022,0,0.5,0.807,0.103,0.0,0.193,-4.328,0.0518,172.067,0.0837,1.0,0.0,4.0,2.60465,비인기곡
3oz2uzLpFdLiwLDDQwARqV,OK LET'S GO,BOYNEXTDOOR,OUTOFSIGHT,2022,0,0.895,0.5,0.0914,0.00183,0.116,-6.603,0.064,118.011,0.308,5.0,1.0,4.0,1.6271166666666668,비인기곡
5Cqb1xzN7o3b3OtOcSCIz8,ДОМ,"BOYNEXTDOOR, Alieezy",ДОМ,2021,0,0.574,0.744,0.0491,0.0,0.106,-6.05,0.0291,110.013,0.15,5.0,0.0,4.0,3.781816666666667,비인기곡
1DOKVYqkYcDlJ031FeslK8,ПАРАШЮТ II (Prod. by BOYNEXTDOOR),BOYNEXTDOOR,ПАРАШЮТ,2021,0,0.66,0.738,0.238,0.0,0.104,-4.701,0.0404,119.979,0.191,10.0,0.0,4.0,2.533333333333333,비인기곡
7lrmJqz3tJIQCaD7eYEQbS,ПРОШЛОЕ СМОЙ ПОСКОРЕЕ,BOYNEXTDOOR,CRY BABY 2,2021,0,0.729,0.689,0.178,7.56e-06,0.114,-5.608,0.0349,140.05,0.281,0.0,0.0,4.0,2.2990333333333335,비인기곡
6sxYzXwymqsbbwJw6ht0KZ,Прошлое смой поскорее - Remix,"BOYNEXTDOOR, Evan",Прошлое смой поскорее (Remix),2021,0,0.85,0.57,0.0984,0.000296,0.146,-10.237,0.273,119.984,0.277,2.0,1.0,4.0,2.21545,비인기곡
6Igvwgp2XUETxR3lWUmuwF,ЙО-ЙО,BOYNEXTDOOR,ЙО-ЙО,2021,0,0.859,0.732,0.62,5.87e-06,0.115,-6.257,0.125,140.021,0.444,2.0,1.0,4.0,2.05715,비인기곡
0vOPMRZz7p9r45FnMfJVfv,МАГНИТ,BOYNEXTDOOR,CRY BABY 2,2021,0,0.481,0.704,0.27,5.68e-05,0.108,-5.11,0.0459,102.478,0.139,10.0,1.0,4.0,3.7570833333333336,비인기곡
69RcJTA2x4lFZEWucj3etB,МАГНИТ,BOYNEXTDOOR,МАГНИТ,2021,0,0.481,0.704,0.27,5.68e-05,0.108,-5.11,0.0459,102.478,0.139,10.0,1.0,4.0,3.7570833333333336,비인기곡
3tRGrwfwcPIyaqEcYDjWFv,"ТЕЛЕФОН, ВИБРАЦИЯ",BOYNEXTDOOR,CRY BABY 2,2021,0,0.641,0.608,0.293,0.324,0.102,-6.966,0.0293,115.056,0.073,6.0,0.0,4.0,2.3652166666666665,비인기곡
7As6KPeJmOLyahPhzHkF1B,404,BOYNEXTDOOR,CRY BABY 2,2021,0,0.818,0.781,0.0258,0.0,0.235,-7.232,0.052,84.967,0.355,2.0,1.0,4.0,2.6353,비인기곡
6TfWjF4IaXUJrNNR1V1lX8,HAC HE ДОГОНЯТ 2,BOYNEXTDOOR,CRY BABY 2,2021,0,0.866,0.571,0.0644,2.58e-06,0.0992,-9.865,0.0731,120.996,0.309,10.0,0.0,4.0,2.211533333333333,비인기곡
6TgTjLIiZvNOMnyinNO1vn,SUSANOO,BOYNEXTDOOR,SUSANOO,2021,1,0.868,0.749,0.0419,0.0493,0.107,-5.654,0.117,82.458,0.478,1.0,1.0,4.0,2.3272666666666666,비인기곡
3PZ7xppW29zM1AH8f9Ftvi,CRY BABY 2 - Intro,BOYNEXTDOOR,CRY BABY 2,2021,0,0.385,0.364,0.834,0.0122,0.234,-11.489,0.133,129.768,0.241,7.0,1.0,3.0,0.6638333333333334,비인기곡
6jsfD1r0EXQ79qHT5yzxzD,ПАРАШЮТ [Prod. by BOYNEXTDOOR],"BOYNEXTDOOR, Gluemee",ПАРАШЮТ,2021,0,0.755,0.573,0.254,3.32e-06,0.2,-6.172,0.0998,119.975,0.302,10.0,0.0,4.0,2.6666666666666665,비인기곡
6fHIepFeTNrkrYBGDl6jdQ,ЗАПРЕТНЫЙ ПЛОД - Outro,BOYNEXTDOOR,CRY BABY 2,2021,0,0.33,0.613,0.75,3.13e-06,0.0875,-9.093,0.0588,180.098,0.0979,2.0,1.0,4.0,3.0222166666666666,비인기곡
1PNGnwP7buFFSGslOUB5tN,Карантин,BOYNEXTDOOR,Карантин,2020,0,0.605,0.755,0.0258,0.0,0.29,-6.223,0.15,139.9,0.433,8.0,1.0,4.0,3.028566666666667,비인기곡
4iUjd6PWwhVzMPnMiMGp3e,Goat,BOYNEXTDOOR,Goat,2020,0,0.755,0.839,0.012,0.0,0.0403,-4.93,0.212,179.942,0.823,9.0,1.0,4.0,2.84445,비인기곡
0a9RKcyYoOFVpmZv6lo9Kr,HAC HE догонят,BOYNEXTDOOR,Cry Baby,2020,0,0.586,0.602,0.0637,0.173,0.108,-7.132,0.0395,174.026,0.353,1.0,1.0,4.0,2.8505666666666665,비인기곡
2X0fJfRpTLx3dZ2gjWO4yO,Ha пороге,BOYNEXTDOOR,Ha пороге,2020,0,0.493,0.64,0.484,0.00325,0.144,-7.055,0.0635,95.037,0.232,0.0,0.0,4.0,3.3947333333333334,비인기곡
4YiF4cEDuspekJKYSr6ZVG,Apollo,BOYNEXTDOOR,Ha пороге,2020,0,0.661,0.615,0.329,0.0,0.187,-7.093,0.0657,79.996,0.627,8.0,0.0,4.0,2.0000333333333336,비인기곡
6Attma9nqjCBOAGRq2ibRI,Коноха Gang,"BOYNEXTDOOR, Kiera",Ha пороге,2020,0,0.892,0.626,0.0176,1.33e-06,0.105,-5.206,0.0852,139.943,0.335,1.0,1.0,4.0,2.514283333333333,비인기곡
5LobZRvAt5k2bul4puw1oT,Самогон,BOYNEXTDOOR,Ha пороге,2020,0,0.776,0.727,0.0508,2.1e-05,0.277,-6.986,0.0343,105.004,0.215,0.0,1.0,4.0,1.8666666666666667,비인기곡
74VDTpZzIMe36mUBivtLbe,911,BOYNEXTDOOR,Ha пороге,2020,0,0.686,0.78,0.627,0.00022,0.148,-5.436,0.0413,82.501,0.543,7.0,0.0,4.0,1.9394,비인기곡
65EUv0u4gx4HWoE7B6vVBb,Лассо,BOYNEXTDOOR,Cry Baby,2020,0,0.706,0.49,0.42,5.07e-05,0.118,-9.96,0.0549,140.059,0.133,8.0,1.0,5.0,2.05715,비인기곡
4nTnHpkFRtd3Tv2GrnJAUx,Грязь,"BOYNEXTDOOR, VanWOK",Ha пороге,2020,0,0.838,0.726,0.553,6.24e-05,0.16,-5.116,0.355,165.055,0.651,0.0,1.0,4.0,2.42425,비인기곡
6XFjROLDGS9sQfJQ4I7EaW,Карантин,BOYNEXTDOOR,Ha пороге,2020,0,0.605,0.755,0.0258,0.0,0.29,-6.223,0.111,139.9,0.441,8.0,1.0,4.0,3.028566666666667,비인기곡
4f5uyevQQ5F6QhZqRiTeTV,Проблема,"BOYNEXTDOOR, Marchella",Cry Baby,2020,0,0.744,0.703,0.567,0.481,0.133,-7.075,0.0692,140.026,0.264,8.0,1.0,4.0,3.0,비인기곡
0t8ihNXfFntGDDg49cjj3o,911,BOYNEXTDOOR,911,2020,0,0.68,0.736,0.39,0.00121,0.118,-6.131,0.036,82.463,0.585,5.0,0.0,4.0,1.9394,비인기곡
3O2he5ySNf1MXkidyC7bUS,Ha трапе Freestyle,BOYNEXTDOOR,Ha пороге,2020,0,0.751,0.624,0.495,1.01e-05,0.172,-6.539,0.0448,119.931,0.547,6.0,1.0,4.0,2.1333333333333333,비인기곡
2bdiSDLkGISS0TtQuWYR2S,Портал,BOYNEXTDOOR,Ha пороге,2020,0,0.742,0.799,0.23,0.0,0.115,-5.823,0.0559,160.032,0.311,2.0,0.0,4.0,1.9,비인기곡
5IaWpZnZEYGGxLTEpTEd56,HAC HE догонят,BOYNEXTDOOR,HAC HE догонят,2020,0,0.614,0.658,0.0868,0.0526,0.106,-4.947,0.0458,174.01,0.346,1.0,1.0,4.0,2.8735666666666666,비인기곡
6DUFVKkxkpM2wfaZNq4Uds,Дал бы,BOYNEXTDOOR,Ha пороге,2020,0,0.725,0.932,0.0333,0.11,0.353,-5.033,0.0321,105.005,0.49,0.0,1.0,4.0,2.05715,비인기곡
2Lv1GBF4G9l8d3DFTaDDj9,Связь 28,BOYNEXTDOOR,Ha пороге,2020,0,0.346,0.534,0.175,0.00476,0.272,-6.975,0.0712,160.071,0.349,6.0,1.0,4.0,3.60455,비인기곡
0DdzTj1l32aw4DcPOc8pxq,Pexa6,BOYNEXTDOOR,Ha пороге,2020,0,0.661,0.733,0.53,1.75e-05,0.128,-7.255,0.365,195.102,0.37,1.0,0.0,4.0,2.051283333333333,비인기곡
4dhfxR6HCu4G1iQ4kcLQgo,Phantom,BOYNEXTDOOR,Cry Baby,2020,0,0.726,0.652,0.237,0.746,0.0737,-7.543,0.0424,139.921,0.385,0.0,1.0,4.0,3.3142833333333335,비인기곡
2hgZSOzKktWPSZVmJzC7RW,Суказащитные очки,BOYNEXTDOOR,Ha пороге,2020,0,0.911,0.609,0.145,5.09e-06,0.149,-7.449,0.104,119.985,0.605,5.0,0.0,4.0,2.1666666666666665,비인기곡
1lBSSM9yNEyK3WoOVUUpe5,Мальчик по соседству,BOYNEXTDOOR,Ha пороге,2020,0,0.773,0.749,0.372,2.6e-05,0.193,-5.537,0.031,100.001,0.115,4.0,0.0,4.0,2.96,비인기곡
6jaDX300r7JcWpH0hg9u7y,Venom,BOYNEXTDOOR,Ha пороге,2020,0,0.773,0.738,0.376,0.82,0.31,-5.382,0.112,124.028,0.293,10.0,0.0,4.0,2.645166666666667,비인기곡
5KQVvpvEEL6tTlvbgF2aEl,Никотин,"BOYNEXTDOOR, Gluemee",Никотин,2020,0,0.794,0.419,0.598,2.27e-06,0.106,-9.057,0.394,90.009,0.59,1.0,1.0,4.0,2.84445,비인기곡
7hNpz7R6W8svCDLpRciCwB,ПРОШЛОЕ СМОЙ ПОСКОРЕЕ (Prod. by BOYNEXTDOOR),BOYNEXTDOOR,ПРОШЛОЕ СМОЙ ПОСКОРЕЕ (Prod. by BOYNEXTDOOR),2020,0,0.698,0.711,0.134,2.13e-05,0.111,-5.826,0.0314,140.07,0.407,0.0,0.0,4.0,2.34285,비인기곡
1dqGpYuMCoUvK9xGGl8GNj,Последний день,BOYNEXTDOOR,Ha пороге,2020,0,0.612,0.493,0.542,0.0627,0.103,-7.921,0.0348,119.931,0.116,8.0,1.0,4.0,2.6333333333333333,비인기곡
3ocNxAtg5qCj7MxbEZ5Hbm,Phantom,BOYNEXTDOOR,Phantom,2019,0,0.729,0.62,0.278,0.792,0.0739,-8.623,0.0418,139.949,0.372,0.0,1.0,4.0,3.3142833333333335,비인기곡
6CdCEeIw8nklMd3R2SXvKr,Дал бы,BOYNEXTDOOR,Дал бы,2019,0,0.732,0.898,0.0323,0.0892,0.35,-6.721,0.0299,105.0,0.482,0.0,1.0,4.0,2.05715,비인기곡
3MOa6IKagO2lT9n0sI8fZQ,I NEED U - Spotify Singles,ENHYPEN,I NEED U - Spotify Singles,2024,76,0.635,0.683,0.12,0.0,0.347,-4.422,0.0423,164.015,0.819,5.0,0.0,4.0,3.0287166666666665,인기곡
4NxbUHGeXsQgxvR8YKbHjC,What Makes You Beautiful,ENHYPEN,What Makes You Beautiful [THE SEASONS: Red Carpet with Lee Hyo Ri],2024,73,0.668,0.622,0.00172,0.0,0.148,-4.24,0.0386,125.007,0.748,4.0,1.0,4.0,2.3051166666666667,인기곡
1wfNuhQNBGkisaCknJPbfr,Sweet Venom (Seeb Remix),"ENHYPEN, Seeb",Sweet Venom (Seeb Remix),2024,62,0.737,0.818,0.0256,0.0,0.0758,-4.6,0.0404,120.019,0.527,7.0,0.0,4.0,2.8638166666666667,인기곡
14Bjl78S2HImMoAQFvFmDu,What Makes You Beautiful - Instrumental,ENHYPEN,What Makes You Beautiful [THE SEASONS: Red Carpet with Lee Hyo Ri],2024,45,0.707,0.436,9.12e-05,0.905,0.0878,-5.917,0.0471,124.999,0.508,1.0,0.0,4.0,2.3051166666666667,인기곡
7mpdNiaQvygj2rHoxkzMfa,Bite Me,ENHYPEN,DARK BLOOD,2023,81,0.795,0.781,0.285,0.0,0.108,-4.647,0.141,104.972,0.687,1.0,1.0,4.0,2.6255333333333333,인기곡
2YmfV4lAjrAQvuggKCUX6m,Sweet Venom,ENHYPEN,ORANGE BLOOD,2023,79,0.84,0.673,0.0426,0.0,0.0971,-3.685,0.0427,115.004,0.911,10.0,1.0,4.0,2.479216666666667,인기곡
6tuTpe37ljVcrJeZAAKBE1,Still Monster,ENHYPEN,ORANGE BLOOD,2023,71,0.7,0.692,0.372,0.0,0.143,-4.948,0.0434,109.988,0.446,9.0,0.0,4.0,3.1019833333333335,인기곡
7nBjhYbLttb9LHZHqNuld5,Chaconne,ENHYPEN,DARK BLOOD,2023,69,0.646,0.644,0.0975,0.0,0.0581,-6.192,0.0587,139.959,0.462,6.0,0.0,4.0,3.5617666666666667,인기곡
2nfluhFVrO5OBXPzRWlwlz,Bills,ENHYPEN,DARK BLOOD,2023,70,0.695,0.579,0.0435,0.0,0.134,-5.895,0.0506,88.98,0.347,8.0,1.0,4.0,2.9292,인기곡
58ItBuVuKc03DvqSeZFnH1,Sacrifice (Eat Me Up),ENHYPEN,DARK BLOOD,2023,70,0.536,0.727,0.444,0.0,0.102,-4.707,0.085,68.985,0.529,0.0,0.0,4.0,3.3748,인기곡
47JqJobasbTT9r0gX8CoE1,Sweet Venom (English Ver.),ENHYPEN,ORANGE BLOOD,2023,69,0.866,0.666,0.0458,5.83e-06,0.0975,-3.757,0.0511,115.001,0.905,7.0,0.0,4.0,2.479216666666667,인기곡
0Eglu3fErlG196PtTwCUPM,CRIMINAL LOVE,ENHYPEN,CRIMINAL LOVE,2023,69,0.603,0.811,0.0663,0.0,0.404,-3.318,0.0379,89.995,0.549,2.0,0.0,3.0,3.5938666666666665,인기곡
